FEATUREID	huc10	AreaSqKM	summer_prcp_mm	mean_jul_temp	forest	allonnet	devel_hi	agriculture	occ_current	occ_air_2	occ_air_4	occ_air_6
201482403	0109000106	25.6707	296.3127	20.6212	56.25	10.7597	1.42341	2.61894	0.10597	0.00611	0.00032	0.00002
201482404	0109000408	21.2832	295.1285	20.5439	80.3846	8.76184	0.296008	0.955683	0.22903	0.03167	0.00359	0.00040
201482405	0109000408	4.6188	295.3032	20.5856	69.9765	12.6267	0	1.59782	0.24669	0.03674	0.00442	0.00052
201482406	0109000401	142.529	296.0243	23.9059	62.4323	23.75	2.34646	4.72892	0.00063	0.00009	0.00001	0.00000
201482407	0109000302	5.6475	293.1675	18.7582	77.907	2.51793	0.175299	14.8367	0.60802	0.17279	0.02736	0.00377
201482408	0109000202	2.3985	261.7711	19.1807	8.07292	5.25328	5.32833	1.1257	0.99331	0.97070	0.88081	0.62243
201482409	0110000501	369.911	340.304		69.2015	8.00852	0.893405	7.66498				
201482410	0109000106	0.7794	297.1985	21.3736	15.1163	24.8268	0.461894	2.54042	0.04633	0.00300	0.00019	0.00001
201482411	0108020403	332.137	305.7726		73.8909	11.6702	0.244959	11.0822				
201482412	0109000106	39.348	292.6131	20.5096	58.7489	7.13861	4.26578	1.40668	0.10370	0.00586	0.00030	0.00002
201482413	0109000401	139.945	295.9963	23.8582	62.4758	24.094	2.29332	4.80723	0.00067	0.00009	0.00001	0.00000
201482414	0109000402	329.455	294.6615		59.5924	17.2201	3.14237	3.38987				
201482415	0108020106	13.3083	318.971	17.9503	89.2954	2.94177	0	2.01528	0.99339	0.89193	0.31190	0.02429
201482416	0108020106	15.3261	317.542	17.9615	86.41	3.27676	0	3.54102	0.99243	0.87968	0.28954	0.02221
201482417	0108020106	0.8163	306.2788	19.1904	43.75	4.7409	0	2.42558	0.96703	0.66529	0.11868	0.00904
201482418	0108020402	487.937	306.1195		78.5827	7.98079	0.0911184	7.88026				
201482419	0108020403	10.2861	312.101	19.0223	86.9454	2.72115	0	9.22215	0.55774	0.11633	0.01356	0.00143
201482420	0109000301	1.2114	293.8599	20.2677	46.4191	2.89747	3.19465	0	0.80119	0.39964	0.09906	0.01784
201482421	0109000106	53.3079	293.3709	20.7798	60.641	9.74152	3.67038	2.13739	0.05331	0.00289	0.00015	0.00001
201482422	0108020106	1.1349	306.3989	17.8122	91.4141	0	0	1.66534	0.99732	0.95331	0.52832	0.05789
201482423	0108020107	5.0247	313.901	18.4567	68.8312	13.0575	1.07469	13.1291	0.92456	0.57123	0.12652	0.01550
201482424	0109000301	0.9261	292.688	19.1187	88.3721	10.3984	0	0	0.91454	0.58950	0.16157	0.02521
201482425	0109000301	12.1491	291.5722	19.6775	69.9346	8.55619	0.0444477	9.33402	0.75758	0.31594	0.06391	0.00999
201482426	0109000301	1.4364	293.5415	19.6256	66.4671	6.26566	0	5.95238	0.84710	0.45338	0.11047	0.01825
201482427	0109000401	128.367	295.9111	23.6541	62.7712	24.9807	2.27161	4.95478	0.00087	0.00012	0.00002	0.00000
201482428	0110000501	10.3266	348.013	17.2413	88.3151	8.98553	0	6.03103	0.99463	0.85438	0.15668	0.00585
201482429	0108020403	249.359	303.9742		75.1161	12.6259	0.278995	9.93987				
201482430	0110000501	2.8989	323.621	17.7258	79.5322	2.26638	0	7.01645	0.97659	0.57707	0.04274	0.00146
201482431	0109000401	3.0321	295.9552	20.9413	45.4167	9.82487	0.831107	15.4052	0.08346	0.01089	0.00133	0.00016
201482432	0109000401	1.4868	295.7755	21.9665	8.98876	45.46	0	17.1913	0.01707	0.00257	0.00038	0.00006
201482433	0109000201	2.9916	284.5813	19.0605	29.304	5.65584	0.0601685	14.9218	0.88702	0.67504	0.35468	0.12697
201482434	0110000501	10.9638	340.055	17.307	95.4545	16.1057	0	2.25743	0.99236	0.80073	0.11055	0.00383
201482435	0110000501	3.5811	339.407	16.9001	97.0588	3.89545	0	1.2566	0.99830	0.94645	0.34699	0.01573
201482436	0108020403	0.8307	314.103	18.6259	92.7374	3.46696	0	5.41712	0.72014	0.20734	0.02590	0.00270
201482437	0108020403	1.4031	308.779	18.9312	85.9155	6.86337	0	9.74984	0.55032	0.11440	0.01345	0.00144
201482438	0109000408	25.9803	295.1599	20.724	77.0213	9.57841	0.242491	1.06696	0.19208	0.02604	0.00300	0.00034
201482439	0109000401	1.2654	297.655	21.4519	15.7143	0.497866	10.6686	0	0.07163	0.01097	0.00159	0.00023
201482440	0108020602	5.1489	347.419	16.4788	80.8176	4.0028	0	1.59063	0.99877	0.98313	0.80705	0.23084
201482441	0109000106	47.9313	293.0369	20.6979	58.7187	8.36885	3.80419	1.52844	0.07108	0.00391	0.00020	0.00001
201482442	0109000401	16.1982	296.2367	21.1291	52.5706	19.5688	3.02811	3.66152	0.05340	0.00663	0.00079	0.00009
201482443	0109000401	109.769	295.8415	23.1981	65.1248	25.9876	2.16372	4.85381	0.00157	0.00021	0.00003	0.00000
201482444	0110000501	3.6036	343.386	17.1611	92.0962	2.87213	0	3.54645	0.99666	0.90194	0.22083	0.00866
201482445	0108020602	2.2689	342.362	16.1057	90.5738	8.17136	0	0	0.99947	0.99239	0.89958	0.38115
201482446	0108020402	17.3565	317.028	19.6296	76.5982	5.42909	0.0933368	8.37957	0.70891	0.24498	0.04144	0.00573
201482447	0108020402	491.118	306.1944		78.6156	7.94741	0.0905281	7.85963				
201482448	0109000302	0.9027	293.5462	19.0079	97.0803	7.97607	0	1.39581	0.57576	0.13713	0.01827	0.00218
201482449	0109000402	3.9195	296.546	20.6329	61.2529	42.0207	0	9.64409	0.85231	0.57949	0.24757	0.07284
201482450	0109000201	23.2308	293.6001	19.9907	18.9962	17.0444	2.12692	6.15218	0.63153	0.32460	0.11875	0.03641
201482451	0109000302	1.791	293.2328	19.1091	86.8243	9.8995	0	5.9799	0.50208	0.11084	0.01518	0.00190
201482452	0109000302	1.7217	293.8311	18.6658	99.7076	23.7846	1.93413	6.2206	0.42293	0.07916	0.00998	0.00118
201482453	0109000401	11.1519	295.5552	20.5359	75.3049	13.3888	0.193689	2.0418	0.13693	0.01596	0.00166	0.00017
201482454	0109000401	4.5639	295.892	21.2062	38.1924	21.6723	0.552159	15.8351	0.04774	0.00630	0.00080	0.00010
201482455	0109000401	107.257	295.8119	23.1468	64.6208	26.0669	2.16574	4.85509	0.00171	0.00023	0.00003	0.00000
201482456	0110000501	1.9287	347.475	17.3156	72.0833	4.85301	0	10.686	0.99216	0.81221	0.12874	0.00502
201482457	0108020403	3.6657	318.279	18.927	89.29	5.42598	0	3.90376	0.63225	0.15069	0.01798	0.00189
201482458	0108020403	342.524	305.965		74.2578	11.4017	0.237531	11.0231				
201482459	0108020403	246.658	303.9212		75.0074	12.5915	0.28205	9.97865				
201482460	0109000408	0.7677	295.3559	20.231	49.4898	4.2204	14.6542	1.64127	0.12721	0.01923	0.00263	0.00035
201482461	0108020601	3.1005	320.593	15.1581	99.4751	0.11611	0	5.10885	0.99982	0.99852	0.98784	0.90753
201482462	0108020403	173.315	303.4986	22.1947	74.2772	11.4814	0.35675	11.0052	0.00797	0.00097	0.00012	0.00001
201482463	0109000301	6.9876	293.0166	19.1814	74.1667	14.1293	0	10.9093	0.81009	0.38333	0.08305	0.01302
201482464	0109000106	36.7893	292.3535	20.4945	57.6588	7.32686	4.41813	1.32104	0.10772	0.00615	0.00032	0.00002
201482465	0109000201	9.5373	294.7713	19.6286	17.256	10.5879	4.07663	5.65254	0.73919	0.44162	0.18081	0.05801
201482466	0108020403	10.8765	304.9014	18.9741	92.6939	10.8399	0	4.39388	0.54455	0.10861	0.01227	0.00126
201482467	0110000102	2.2365	299.4235	19.3097	86.5342	16.6197	0	9.21529	0.45419	0.18951	0.06166	0.01813
201482468	0109000301	2.0232	293.1024	18.8193	83.5955	11.6548	0	7.7847	0.90056	0.55635	0.14796	0.02348
201482469	0109000401	2.466	297.1169	19.9559	84.6602	22.0438	2.11679	4.89051	0.13012	0.01441	0.00143	0.00014
201482470	0108020601	43.2792	325.901	17.5848	80.1346	8.01863	0	4.5292	0.98063	0.85107	0.39210	0.06785
201482471	0108020601	1.7703	322.812	16.4824	97.4194	0	0	8.59176	0.99771	0.97837	0.82448	0.32785
201482472	0108020403	0.9468	303.7747	18.6036	100	2.94677	0	3.9924	0.72365	0.20364	0.02436	0.00243
201482473	0109000106	14.1201	296.2837	20.4867	55.9089	12.4801	1.5616	0.962458	0.14392	0.00862	0.00045	0.00002
201482474	0109000408	5.7114	295.3775	20.6791	65.9689	12.0864	0	1.35518	0.24491	0.03715	0.00457	0.00055
201482475	0109000401	8.7093	297.8664	20.6265	67.8899	12.7622	1.57073	1.94275	0.12188	0.01459	0.00158	0.00017
201482476	0110000501	8.4231	351.331	17.4623	86.2963	9.17833	0	1.30356	0.99347	0.82828	0.13274	0.00483
201482477	0108020403	184.217	303.5814	22.3723	75.4357	11.4536	0.335636	10.6133	0.00607	0.00074	0.00009	0.00001
201482478	0108020403	2.0088	304.209	18.9166	87.3016	7.57168	0	7.07885	0.57960	0.12602	0.01486	0.00157
201482479	0109000301	3.0384	293.9409	18.8716	81.9868	10.16	0	11.6114	0.86616	0.47511	0.11237	0.01740
201482480	0109000403	1.8	295.5561	20.2113	68.3112	10	2.9	6.5	0.77268	0.28351	0.04403	0.00533
201482481	0109000403	17.1081	294.9171	20.7081	70.078	14.9613	0.541849	3.31948	0.69856	0.21149	0.03011	0.00358
201482482	0108020107	3.2571	308.279	18.2863	86.2385	2.92899	0	0.276319	0.98821	0.89185	0.44788	0.07390
201482483	0108020403	244.198	303.8799		74.7816	12.6289	0.284892	10.0173				
201482484	0109000408	20.5038	295.3454	20.7511	75.1868	17.8255	0.197524	2.51075	0.14359	0.01900	0.00223	0.00026
201482485	0109000408	1.1016	295.2117	20.6802	51.5723	1.96078	5.55556	1.71569	0.22988	0.03735	0.00502	0.00066
201482486	0108020602	7.5582	345.842	16.4754	84.03	5.58466	0	1.08359	0.99884	0.98381	0.81124	0.23303
201482487	0108020602	1.6308	347.067	16.0407	97.2222	5.40839	0	0.883002	0.99952	0.99289	0.90294	0.38269
201482488	0109000302	1.3158	293.9112	19.3852	59.4752	6.15595	2.53078	27.4966	0.21725	0.03845	0.00573	0.00083
201482489	0109000408	14.6205	295.3371	20.5428	78.4591	20.2031	0.277008	2.99169	0.15835	0.02086	0.00241	0.00027
201482490	0109000201	15.8481	286.8275	19.0812	46.8153	2.77131	0.323698	1.46516	0.91207	0.71584	0.37954	0.12933
201482491	0110000501	0.7974	346.935	16.5718	100	4.62754	0	1.46727	0.99935	0.97880	0.57914	0.03939
201482492	0108020106	1.8468	308.25	17.6062	68	5.99415	0	14.5224	0.99342	0.90348	0.36726	0.03474
201482493	0109000301	6.0651	291.3893	18.9762	76.4359	8.62146	0.237424	20.181	0.77372	0.33093	0.06678	0.01024
201482494	0109000106	20.5731	297.5563	20.0544	67.3961	11.6322	3.47784	3.84094	0.17561	0.01049	0.00053	0.00003
201482495	0109000401	1.746	298.2127	19.7132	97.6526	20.9278	0	1.85567	0.21824	0.02459	0.00227	0.00021
201482496	0108020403	6.318	306.3564	19.2298	81.3618	15.1567	0.626781	8.8604	0.37213	0.06053	0.00696	0.00076
201482497	0108020403	232.718	303.7523		74.2644	12.5831	0.281929	10.2098				
201482498	0108020403	229.63	303.7263		74.2081	12.4757	0.285721	10.2264				
201482499	0108020403	0.8325	304.7342	19.2809	72.77	16.5405	0	9.94595	0.38116	0.06511	0.00781	0.00089
201482500	0108020403	216.84	303.7015		74.2545	12.4176	0.301329	10.5942				
201482501	0108020403	18.0621	304.3647	19.4861	76.1392	11.8591	0.19433	13.917	0.28501	0.04289	0.00501	0.00057
201482502	0109000301	0.7749	293.4329	18.9407	73.1959	14.0534	0	17.4216	0.79935	0.36865	0.07883	0.01239
201482503	0109000106	0.8604	296.0602	19.9449	47.1311	5.75314	1.25523	24.8954	0.14920	0.00952	0.00053	0.00003
201482504	0109000106	0.9855	296.5015	20.1994	58.6538	7.94521	0	0	0.31983	0.02307	0.00118	0.00006
201482505	0110000501	5.31	312.0226	18.247	68.2138	12.7627	0.661017	7.11864	0.86565	0.18321	0.00775	0.00027
201482506	0108020401	488.473	320.406		66.3885	23.482	0.00221097	1.74685				
201482507	0108020403	239.176	303.8233		74.4785	12.6637	0.290874	10.1753				
201482508	0109000106	35.7201	292.2442	20.4437	58.3908	7.30429	4.52014	0.760916	0.11969	0.00690	0.00036	0.00002
201482509	0109000201	8.4213	294.9083	19.4535	22.3819	8.63525	4.61686	3.15272	0.78266	0.49557	0.21138	0.06814
201482510	0108020107	8.1081	313.231	18.4261	75.5678	9.76801	0.666001	11.1111	0.94572	0.64651	0.16107	0.01976
201482511	0108020401	1.0953	316.752	19.1281	91.3295	0	0	8.70994	0.93948	0.68108	0.22708	0.03885
201482512	0108020401	27.09	321.295	19.8578	77.5849	4.93688	0.0299003	2.82392	0.90281	0.57636	0.16614	0.02836
201482513	0108020401	1.3248	316.619	19.8265	48.1203	6.72554	0	15.4212	0.83135	0.46122	0.12941	0.02516
201482514	0108020403	1.0062	304.6191	19.2048	74.1936	8.49732	0	10.3757	0.46839	0.08997	0.01097	0.00124
201482515	0109000402	0.7956	298.4811	20.6348	60.1852	22.1719	0	7.91855	0.92738	0.75236	0.41957	0.14674
201482516	0109000201	6.876	282.8234	19.578	17.6471	18.6126	0.353403	15.589	0.76686	0.47875	0.20412	0.06683
201482517	0108020601	1.5669	315.697	16.7356	100	4.76737	0	0	0.99838	0.98427	0.86423	0.39296
201482518	0108020601	307.45	335.512		83.9691	3.23672	0	7.19093				
201482519	0108020106	3.2652	306.2219	17.7135	89.1156	2.01213	0	2.01213	0.99761	0.95860	0.56194	0.06635
201482520	0108020106	1.1853	306.0582	17.6135	100	1.44267	0	0	0.99834	0.96938	0.62533	0.08090
201482521	0108020403	9.4293	311.919	18.978	86.334	2.54844	0	9.5829	0.57269	0.12318	0.01451	0.00154
201482522	0108020403	0.81	310.59	18.7708	92.6724	0.333333	0	4.11111	0.71146	0.20008	0.02474	0.00257
201482523	0109000302	7.9668	293.4276	19.5586	71.1096	4.11206	0.54225	17.2052	0.29921	0.05412	0.00761	0.00103
201482524	0109000106	1.0485	296.7494	19.966	60.6383	3.69099	0.429185	6.09442	0.35171	0.02651	0.00136	0.00007
201482525	0109000106	3.0717	296.9543	19.497	59.0361	12.1008	11.3683	4.92236	0.20771	0.01365	0.00073	0.00004
201482526	0109000401	53.6535	295.7833	21.4295	63.9291	12.777	3.20725	3.71719	0.03171	0.00366	0.00041	0.00005
201482527	0109000401	1.0953	296.373	20.7444	40.9639	26.7872	5.58751	16.8447	0.03274	0.00424	0.00053	0.00007
201482528	0108020601	0.8964	347.502	15.7269	96.7105	0	0	0	0.99916	0.99194	0.92740	0.57009
201482529	0108020601	1.2672	348.392	15.2799	94.7598	8.02557	0	0	0.99943	0.99792	0.99246	0.97297
201482530	0108020403	7.1559	305.4248	18.9448	93.3048	11.4199	0	4.51516	0.54768	0.10945	0.01232	0.00126
201482531	0108020601	0.846	332.553	16.1655	100	0.319149	0	0	0.99901	0.99037	0.91292	0.51674
201482532	0108020403	1.0737	304.2333	19.0786	87.2131	8.80134	0	0	0.60230	0.13606	0.01611	0.00170
201482533	0109000302	0.8919	293.7365	19.3278	75.3363	5.95358	0	17.3562	0.35890	0.06863	0.00960	0.00127
201482534	0109000302	71.6373	291.0984	20.6356	75.6886	8.19126	0.183424	4.94114	0.11026	0.01594	0.00211	0.00028
201482535	0109000302	0.7794	294.5864	19.7453	57.9336	1.50115	0	23.3256	0.26610	0.04948	0.00742	0.00107
201482536	0109000401	0.8442	296.5152	21.6582	9.68858	25.693	0.10661	30.8102	0.02323	0.00352	0.00052	0.00008
201482537	0109000401	103.046	295.7607	23.0437	63.7818	25.6428	2.21056	5.029	0.00205	0.00027	0.00004	0.00000
201482538	0110000501	2.9997	313.8812	18.6758	49.6	10.471	0.510051	7.08071	0.76431	0.10899	0.00459	0.00017
201482539	0108020601	51.7815	324.915	17.8356	82.9968	6.75589	0	4.11923	0.97240	0.79539	0.30017	0.04518
201482540	0109000402	114.704	297.2998	24.0321	46.6998	32.1454	0.306789	17.6745	0.08149	0.02675	0.00844	0.00263
201482541	0109000402	34.5582	295.5034	22.3592	31.1772	41.76	0.320329	18.5192	0.48025	0.21828	0.07781	0.02486
201482542	0109000201	9.3114	292.0711	19.9619	13.1126	25.0338	0	8.34139	0.67905	0.37624	0.14673	0.04673
201482543	0110000501	373.855	340.1		69.3635	8.00563	0.883978	7.69292				
201482544	0108020601	46.4607	325.635	17.713	81.3362	7.46954	0	4.54642	0.97634	0.82195	0.34057	0.05462
201482545	0108020403	219.158	303.7136		74.2024	12.5277	0.299373	10.5622				
201482546	0109000302	33.4584	291.8417	20.5431	59.3339	9.14569	1.19701	2.25414	0.17892	0.02991	0.00434	0.00062
201482547	0108020601	61.9749	344.847	17.4397	91.9628	2.25236	0	1.89077	0.97773	0.81758	0.31390	0.04463
201482548	0110000102	0.8937	294.4459	19.3986	93.6585	23.2628	0	2.81974	0.44518	0.17771	0.05501	0.01544
201482549	0110000102	1.611	294.5383	19.1977	85.2747	7.65363	0	21.7877	0.45083	0.18921	0.06221	0.01851
201482550	0109000403	1.3311	295.6015	20.2261	76.4384	4.80054	0.743746	1.35227	0.87597	0.43768	0.07900	0.00937
201482551	0109000403	19.1475	294.9845	20.7606	69.5969	14.5664	0.841363	3.57697	0.67103	0.19167	0.02682	0.00319
201482552	0109000201	1.9314	281.6492	19.9478	3.69004	19.5713	1.25815	6.98975	0.82061	0.57286	0.28223	0.10335
201482553	0109000202	2.6208	262.5034	18.6937	24.9275	2.47253	5.52885	0.549451	0.99510	0.97692	0.89822	0.64784
201482554	0108020402	1.6605	317.0246	19.3629	77.2152	1.46341	0	4.06504	0.86071	0.45061	0.09818	0.01425
201482555	0108020402	509.209	306.5794		78.5632	7.85011	0.0904933	7.8692				
201482556	0110000102	1.7181	296.7088	21.1235	19.0323	2.51441	3.56207	3.03824	0.56674	0.34697	0.17751	0.08060
201482557	0110000102	0.8982	296.4094	19.1535	93.5154	0.300601	0	4.80962	0.66808	0.35182	0.12769	0.03798
201482558	0109000106	5.0454	296.7644	20.1175	57.5881	7.86657	2.26543	2.37246	0.26084	0.01770	0.00092	0.00005
201482559	0109000402	3.6945	296.6455	20.9851	36.8201	24.9452	0	22.5335	0.79661	0.51753	0.22706	0.07446
201482560	0108020601	1.251	332.486	16.243	98.5955	0.863309	0	0	0.99885	0.98886	0.90107	0.48311
201482561	0108020402	15.4179	317.695	20.2053	63.4313	9.31061	0	1.8271	0.64992	0.20968	0.03653	0.00539
201482562	0109000403	20.4831	295.0248	20.7685	70.077	13.9286	0.834835	3.43161	0.67178	0.19170	0.02675	0.00317
201482563	0109000401	6.1434	297.7894	20.9064	55.6634	10.9728	1.97773	0.600645	0.11800	0.01498	0.00173	0.00020
201482564	0110000501	0.9918	331.751	17.3383	93.4783	10.1633	0	4.35572	0.99088	0.76942	0.09294	0.00314
201482565	0108020403	346.58	306.106		74.4291	11.3413	0.234751	10.9427				
201482566	0110000501	1.0152	313.183	18.5654	33.1126	6.64894	0	51.2411	0.28428	0.01673	0.00073	0.00003
201482567	0108020401	489.974	320.394		66.3791	23.4283	0.0022042	1.7832				
201482568	0108020401	1.53	315.815	19.1203	89.313	2.11765	0	3.64706	0.96065	0.77178	0.31900	0.06093
201482569	0108020403	186.334	303.5866	22.4653	75.3098	11.7621	0.331823	10.4981	0.00529	0.00065	0.00008	0.00001
201482570	0109000301	371.882	289.2292		52.6114	7.42204	5.30031	3.84824				
201482571	0109000301	376.026	289.2839		52.7067	7.37565	5.25769	3.85058				
201482572	0109000301	2.1672	293.6024	19.3736	79.798	7.97342	0	7.47508	0.83466	0.41502	0.09066	0.01382
201482573	0109000402	15.1146	296.5963	20.562	70.5694	33.4405	0.654996	16.1189	0.74967	0.41008	0.13893	0.03610
201482574	0109000201	1.0989	293.7302	19.6338	6.31068	24.1605	0	24.8976	0.58657	0.29339	0.10835	0.03434
201482575	0109000201	2.9385	291.4324	18.0948	50.3226	3.82848	13.3538	1.89893	0.83147	0.55044	0.23303	0.07012
201482576	0109000201	10.7838	290.1778	18.8876	43.9024	3.68887	3.63879	4.65699	0.87063	0.62609	0.29406	0.09391
201482577	0110000501	5.958	340.113	17.8065	84.6805	7.82477	0.664653	7.56798	0.97093	0.51761	0.03333	0.00111
201482578	0109000106	3.15	297.1459	20.6789	29.9803	4.65714	5.68571	0.428571	0.13599	0.00913	0.00054	0.00003
201482579	0109000403	2.6595	295.5076	20.093	81.1111	5.85448	0	1.42132	0.89112	0.46759	0.08612	0.01001
201482580	0109000403	8.5968	295.3	20.5914	66.2359	12.3848	1.83208	1.00503	0.77472	0.28744	0.04518	0.00552
201482581	0109000408	27.6831	295.1656	20.7583	75.5534	9.40863	0.737995	1.3622	0.17713	0.02384	0.00276	0.00031
201482582	0108020402	0.7875	315.288	19.7652	60.3015	4.11429	0	17.7143	0.64761	0.21212	0.03794	0.00574
201482583	0108020402	2.997	317.718	19.3037	81.6619	3.003	0	4.35435	0.84950	0.42252	0.08663	0.01215
201482584	0109000403	11.2581	295.349	20.6137	68.6796	10.8562	1.39899	1.10321	0.77507	0.28488	0.04402	0.00530
201482585	0110000501	5.0283	342.98	17.6653	81.8605	1.57509	0	5.99606	0.98702	0.71027	0.07327	0.00254
201482586	0108020107	1.2186	308.102	17.8695	92.1233	3.61891	0	2.8065	0.99237	0.92609	0.54687	0.10413
201482587	0108020107	1.4328	311.896	17.8584	95.2381	3.39196	0	2.51256	0.99155	0.91754	0.51350	0.09103
201482588	0108020403	0.8208	319.556	18.5367	88.5827	8.66228	0	8.33333	0.68626	0.18573	0.02324	0.00248
201482589	0108020403	3.1923	319.947	18.6768	89.4667	13.9555	0	4.3135	0.64319	0.15744	0.01900	0.00200
201482590	0109000301	2.2509	294.1223	18.7566	86.8852	8.31667	0	9.67613	0.89788	0.54519	0.14048	0.02180
201482591	0109000301	6.5412	292.558	19.371	68.779	15.8916	0	12.273	0.75825	0.31954	0.06569	0.01042
201482592	0109000301	0.7722	291.9792	18.551	92.8854	2.44755	0	11.3054	0.92867	0.63322	0.18630	0.02946
201482593	0109000106	2.1816	296.4138	19.5385	78.6448	3.87789	0.660066	2.5165	0.54336	0.05191	0.00251	0.00012
201482594	0108020107	2.6829	309.607	17.7532	97.6087	0.301912	0	0	0.99517	0.95068	0.64319	0.14426
201482595	0108020107	13.5837	310.736	18.5818	79.1819	13.8475	0.0397535	8.03021	0.94465	0.63901	0.15509	0.01868
201482596	0108020107	2.2212	312.938	18.0131	86.2385	3.20097	0	4.05186	0.98799	0.89053	0.44585	0.07371
201482597	0109000201	1.5444	292.6663	19.4886	15.674	15.7343	0	18.3566	0.73793	0.44130	0.18140	0.05853
201482598	0108020601	2.8377	335.227	16.0614	92.629	0	0	9.35617	0.99802	0.98168	0.85078	0.37752
201482599	0108020601	309.936	335.348		84.0367	3.25084	0	7.1408				
201482600	0108020601	55.2627	324.604	18.1167	83.7552	6.33682	0	4.14638	0.95707	0.70905	0.21038	0.02830
201482601	0108020107	1.7397	308.881	18.6943	66.3968	3.93171	0	1.44853	0.97829	0.82944	0.34412	0.05358
201482602	0108020107	60.3432	309.276	19.2111	79.4409	9.03979	0.123792	6.81303	0.87998	0.43197	0.07311	0.00812
201482603	0108020107	1.8891	309.359	17.8196	96.3107	2.04859	0	0.762268	0.99396	0.93947	0.59389	0.12113
201482604	0108020401	1.5075	315.376	19.2801	86.4754	5.79104	0	5.37313	0.93983	0.68742	0.23643	0.04177
201482605	0108020401	491.534	320.38		66.4297	23.3605	0.0021972	1.78889				
201482606	0108020403	198.773	303.6413	22.7334	74.0431	12.4681	0.311058	10.2925	0.00363	0.00046	0.00006	0.00001
201482607	0109000301	2.1555	294.0816	19.81	61.6105	3.75783	2.17119	2.96451	0.82363	0.41758	0.09915	0.01662
201482608	0109000301	4.1409	294.1879	19.9988	59.9794	3.19496	1.43447	4.06433	0.78992	0.36715	0.08216	0.01362
201482609	0109000402	116.859	297.3291	24.0831	46.9754	32.0017	0.301133	17.6606	0.07651	0.02505	0.00791	0.00247
201482610	0108020601	65.1348	344.36	17.543	91.7924	2.14724	0	2.2412	0.97308	0.78643	0.27280	0.03680
201482611	0108020601	2.475	332.235	16.6832	99.328	0.545455	0	0	0.99763	0.97726	0.81414	0.30867
